_ERV_0073184_ERV_0073185	0.271450	0.488755	0.109265	0.207551	0.585799	0.469592	0.105706	0.068010	
_ERV_0272615_ERV_0272616	0.113020	0.203497	0	0	0	0	0	0	
_ERV_0273923	0.071990	0.129621	0	0	0	0	0	0	
_ERV_0075080	0.895414	1.612223	0	0	0	0	0	0	
_ERV_0273090	0.505804	0.910717	0	0	0	0	0	0	
_ERV_0075083	0.493174	0.887976	0	0	0	0	0	0	
_ERV_0273103	0.105194	0.189406	0	0	0	0	0	0	
_ERV_0075097	0.965243	1.737953	0	0	0	0	0	0	
_ERV_0075098	0.376230	0.677415	0	0	0	0	0	0	
_ERV_0075099	0.074301	0.133782	0	0	0	0	0	0	
_ERV_0273129_ERV_0273130	0.073706	0.132710	0	0	0	0	0	0	
_ERV_0273104	0.090883	0.163638	0	0	0	0	0	0	
_ERV_0273105_ERV_0273106	0.387684	0.698038	0	0	0	0	0	0	
_ERV_0273128	0.763748	1.375154	0	0	0	0	0	0	
_ERV_0273134	0.122809	0.221121	0	0	0	0	0	0	
_ERV_0273136	0.170984	0.307863	0	0	0	0	0	0	
_ERV_0273144	1.354034	2.437984	0	0	0.201089	0.161199	0	0	
_ERV_0273535	0.117386	0.211358	0	0	0	0	0	0	
_ERV_0273680_ERV_0273681	0.842768	1.517434	1.097746	2.085193	0	0	0	0	
_ERV_0273682	1.961077	3.530986	1.200143	2.279701	0	0	0	0	
_ERV_0273684	0.831944	1.497944	0	0	0.993638	0.796527	0	0	
_ERV_0075881	0.061803	0.111279	0	0	0.289487	0.232061	2.148752	1.382474	
_ERV_0275047	0.115527	0.208011	0	0	0	0	0	0	
_ERV_0078097	0.099768	0.179635	0	0	0	0	0	0	
_ERV_0275056	0.338536	0.609546	0	0	0	0	0	0	
_ERV_0275058	0.149792	0.269705	0	0	0	0	0	0	
_ERV_0078274	0.126435	0.227650	0	0	0.142928	0.114575	1.060462	0.682285	
_ERV_0078377	0.128509	0.231384	0	0	0	0	0	0	
_ERV_0275249	0.086465	0.155683	0	0	0	0	0	0	
_ERV_0081253	0.120585	0.217117	0.095025	0.180502	0	0	0	0	
_ERV_0081379	0.058823	0.105913	0	0	0	0	0	0	
_ERV_0277311	0.127520	0.229605	0	0	0	0	0	0	
_ERV_0277318	0.053283	0.095937	0	0	0	0	0	0	
_ERV_0081370	0.069303	0.124782	0	0	0	0	0.118037	0.075943	
_ERV_0083026	0.293238	0.527986	0	0	0	0	0	0	
_ERV_0278675	0.060328	0.108622	0	0	0	0	0	0	
_ERV_0083210	0.167748	0.302036	0	0	0	0	0	0	
_ERV_0083227	0.386813	0.696471	0	0	0	0	0	0	
_ERV_0083309	0.351931	0.633663	0	0	0	0	0	0	
_ERV_0083245	0.417079	0.750965	0	0	0	0	0	0	
_ERV_0278712	0.199910	0.359945	0	0	0	0	0	0	
_ERV_0278736	0.508715	0.915960	0	0	0	0	0	0	
_ERV_0083294	0.061566	0.110852	0	0	0	0	0	0	
_ERV_0087240	0.084817	0.152717	0	0	0	0	0	0	
_ERV_0087243	0.180513	0.325020	0.126248	0.239810	0	0	0	0	
_ERV_0087177	0.679824	1.224046	0.117518	0.223228	0	0	0.140500	0.090395	
_ERV_0281218	0.081864	0.147399	0	0	0	0	0	0	
_ERV_0087237_ERV_0087238	0.051396	0.092540	0	0	0	0	0	0	
_ERV_0281391	0.575539	1.036278	0.133494	0.253575	1.149116	0.921163	0.669601	0.430811	
_ERV_0281405	0.070645	0.127198	0	0	0.516904	0.414365	0	0	
_ERV_0281407	0.095926	0.172719	0	0	0.682160	0.546838	0	0	
_ERV_0087514_ERV_0087516_ERV_0087517	0.854442	1.538452	0	0	0	0	0	0	
_ERV_0281814	0.669487	1.205435	0	0	0.384323	0.308084	0.358352	0.230558	
_ERV_0282411	0.059180	0.106555	0	0	0.352619	0.282669	0.115960	0.074607	
_ERV_0282025	0.108642	0.195614	0	0	0	0	0	0	
_ERV_0089461	0.335496	0.604072	0	0	0.629663	0.504755	0	0	
_ERV_0282738	0.065008	0.117048	0	0	0	0	0	0	
_ERV_0089613	0.064797	0.116669	0	0	0	0	0	0	
_ERV_0282968	0.113624	0.204584	0	0	0	0	0	0	
_ERV_0282990	0.071996	0.129631	0	0	0	0	0	0	
_ERV_0089961	0.069511	0.125157	0	0	0	0	0	0	
_ERV_0089967	0.129192	0.232614	0	0	0	0	0.054238	0.034896	
_ERV_0283070	0.409047	0.736503	0	0	0	0	0	0	
_ERV_0090104	0.073044	0.131519	0	0	0	0	0	0	
_ERV_0090105	0.116752	0.210217	0	0	0	0	0	0	
_ERV_0283122	0.080584	0.145095	0	0	0	0	0	0	
_ERV_0283555	0.174172	0.313602	0	0	0	0	0	0	
_ERV_0283667	0.070901	0.127660	0	0	0	0	0	0	
_ERV_0091512	0.167247	0.301134	0.073342	0.139315	0.091068	0.073002	0	0	
_ERV_0091511	0.103554	0.186452	0.052791	0.100278	0.337017	0.270162	0.168763	0.108580	
_ERV_0284068	0.118169	0.212768	0	0	0.149627	0.119945	0	0	
_ERV_0284082	0.219185	0.394650	0	0	0.602656	0.483105	0.113365	0.072937	
_ERV_0091736	0.097214	0.175037	0.080780	0.153444	0.673618	0.539990	2.821530	1.815329	
_ERV_0284224	0.062300	0.112173	0	0	1.529570	1.226145	2.523185	1.623378	
_ERV_0091790	0.223899	0.403138	0	0	0	0	0	0	
_ERV_0091593	10.720323	19.302309	0	0	0	0	0.082544	0.053107	
_ERV_0091617	0.688264	1.239243	0	0	3.730592	2.990545	2.858068	1.838837	
_ERV_0091382	0.845766	1.522831	0	0	0	0	0	0	
_ERV_0283959	2.109895	3.798939	0.162354	0.308395	0.668067	0.535541	0.891407	0.573518	
_ERV_0091394	0.061463	0.110666	0	0	0	0	0.741865	0.477305	
_ERV_0284014_ERV_0284015	0.131624	0.236994	0	0	0.660107	0.529160	0.273533	0.175987	
_ERV_0091472	0.143131	0.257711	0	0	11.625678	9.319461	0	0	
_ERV_0284049	0.088332	0.159045	0.095935	0.182231	1.724267	1.382220	1.757244	1.130584	
_ERV_0284050	0.629245	1.132977	0.999436	1.898452	1.135362	0.910137	0.410070	0.263833	
_ERV_0284601	0.150641	0.271233	0	0	3.570726	2.862391	1.402829	0.902559	
_ERV_0284537	0.071666	0.129037	0	0	0.059573	0.047755	2.549015	1.639997	
_ERV_0092204	0.128909	0.232104	0	0	0	0	0.610406	0.392726	
_ERV_0092206	0.290870	0.523722	0.140498	0.266879	0	0	0.083987	0.054036	
_ERV_0284550	0.108602	0.195541	0.053301	0.101247	0.891519	0.714666	0	0	
_ERV_0092228	0.055082	0.099177	0	0	0	0	0	0	
_ERV_0284575	0.075107	0.135233	0	0	0.701358	0.562228	0.085033	0.054709	
_ERV_0285077	0.636630	1.146275	0.180354	0.342586	0	0	0	0	
_ERV_0092977	0.323174	0.581886	0.302518	0.574641	0.320720	0.257098	0	0	
_ERV_0093571	0.120219	0.216458	0	0	0	0	0	0	
_ERV_0094080	0.132279	0.238173	1.755779	3.335144	0	0	0	0	
_ERV_0285556_ERV_0285557	0.101999	0.183652	0	0	0	0	0	0	
_ERV_0285952	0.772748	1.391360	1.032398	1.961064	0	0	0	0	
_ERV_0287043	0.126309	0.227424	0	0	0.209380	0.167845	0.342514	0.220368	
_ERV_0095873	0.542514	0.976815	0.466045	0.885263	0.053710	0.043056	0.734437	0.472526	
_ERV_0286897	0.100585	0.181107	0.126838	0.240932	0.108080	0.086640	0.767037	0.493500	
_ERV_0286898	0.459488	0.827323	0.396411	0.752992	0	0	0	0	
_ERV_0095457	0.074706	0.134510	0.502835	0.955147	0	0	0	0	
_ERV_0286901	0.521591	0.939142	0.219561	0.417061	0.424120	0.339986	0	0	
_ERV_0286902	0.258639	0.465688	0.171932	0.326590	0.122497	0.098197	0	0	
_ERV_0286906	0.055564	0.100044	0	0	0.266621	0.213730	0.072548	0.046676	
_ERV_0095871	0.422737	0.761152	0.184624	0.350697	0.907890	0.727789	0.714179	0.459492	
_ERV_0290818_ERV_0290819	0.053523	0.096370	0	0	0	0	0	0	
_ERV_0290822	0.089491	0.161132	0	0	0.868814	0.696465	0.969313	0.623641	
_ERV_0290881	0.912554	1.643085	1.312344	2.492829	10.565104	8.469275	8.260645	5.314771	
_ERV_0290889	0.829099	1.492821	0.116962	0.222172	0.733990	0.588386	5.570897	3.584229	
_ERV_0101404	1.165515	2.098550	0.116588	0.221461	0.084082	0.067403	1.312710	0.844577	
_ERV_0291407	0.141183	0.254205	0	0	0	0	0	0	
_ERV_0292137	0.282723	0.509053	0	0	0	0	0	0	
_ERV_0292138	0.343072	0.617712	0	0	0	0	0	0	
_ERV_0292140	0.248205	0.446902	0	0	0	0	0	0	
_ERV_0292141	0.375884	0.676791	0	0	0	0	0	0	
_ERV_0102872	0.070605	0.127128	0	0	0	0	0	0	
_ERV_0102838	0.086625	0.155972	0	0	0	0	0	0	
_ERV_0102851	0.536860	0.966635	0	0	0	0	0	0	
_ERV_0292156	0.119040	0.214335	0	0	0	0	0	0	
